Exchange,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
Nyse,HUN,Huntsman Corporation,17.63,$4.2B,2005,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/hun
Nyse,H,Hyatt Hotels Corporation,53.33,$7.09B,2009,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/h
Nyse,HY,"Hyster-Yale Materials Handling, Inc.",52.43,$859.13M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/hy
Nyse,IAG,Iamgold Corporation,4.07,$1.83B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/iag
Nyse,IBN,ICICI Bank Limited,7.88,$22.91B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ibn
Nyse,IDA,"IDACORP, Inc.",77.18,$3.89B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ida
Nyse,IEX,IDEX Corporation,94.03,$7.16B,1989,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/iex
Nyse,IDT,IDT Corporation,15.05,$346.59M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/idt
Nyse,ITW,Illinois Tool Works Inc.,121.12,$42.99B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/itw
Nyse,IMN,Imation Corporation,0.8002,$29.72M,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/imn
Nyse,IMAX,Imax Corporation,31.21,$2.09B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/imax
Nyse,IMPV,"Imperva, Inc.",45.94,$1.5B,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/impv
Nyse,IMPR,"Imprivata, Inc.",19.21,$491.26M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/impr
Nyse,IMS,"IMS Health Holdings, Inc.",29.7,$9.78B,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/ims
Nyse,ICD,"Independence Contract Drilling, Inc.",5.01,$188.61M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/icd
Nyse,IHC,Independence Holding Company,17.66,$303.24M,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/ihc
Nyse,IFN,"India Fund, Inc. (The)",25.86,$756.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifn
Nyse,IBA,"Industrias Bachoco, S.A. de C.V.",54.14,$2.71B,1997,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/iba
Nyse,BLOX,Infoblox Inc.,22.74,$1.29B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/blox
Nyse,INFY,Infosys Limited,16.3,$37.26B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/infy
Nyse,HIFR,"InfraREIT, Inc.",18.83,$824.08M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hifr
Nyse,IND.CL,"ING Group, N.V.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ind.cl
Nyse,ING,"ING Group, N.V.",12.79,$49.5B,1997,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ing
Nyse,INZ,"ING Group, N.V.",26.191,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/inz
Nyse,ISF,"ING Group, N.V.",25.79,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isf
Nyse,ISG,"ING Group, N.V.",25.94,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isg
Nyse,ISP,"ING Group, N.V.",25.96,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isp
Nyse,IR,Ingersoll-Rand plc (Ireland),68.53,$17.68B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ir
Nyse,NGVT,Ingevity Corporation,44.45,$1.87B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ngvt
Nyse,IM,Ingram Micro Inc.,34.88,$5.22B,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/im
Nyse,INGR,Ingredion Incorporated,139.22,$10.05B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ingr
Nyse,IPHI,Inphi Corporation,43.53,$1.77B,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/iphi
Nyse,NSP,"Insperity, Inc.",66.56,$1.42B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/nsp
Nyse,IBP,"Installed Building Products, Inc.",34.57,$1.09B,2014,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/ibp
Nyse,INST,"Instructure, Inc.",24,$671.66M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/inst
Nyse,ITGR,Integer Holdings Corporation,24.49,$754.32M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/itgr
Nyse,I,Intelsat S.A.,2.75,$297.28M,2013,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/i
Nyse,ICE,Intercontinental Exchange Inc.,285.37,$34B,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ice
Nyse,IHG,Intercontinental Hotels Group,43.92,$8.64B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/ihg
Nyse,IFF,"Internationa Flavors & Fragrances, Inc.",138.99,$11.06B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/iff
Nyse,IBM,International Business Machines Corporation,159.55,$152.5B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ibm
Nyse,IGT,International Game Technology,23.5,$4.71B,2015,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/igt
Nyse,IP,International Paper Company,49.12,$20.2B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ip
Nyse,IOC,InterOil Corporation,49.08,$2.45B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ioc
Nyse,IPG,"Interpublic Group of Companies, Inc. (The)",23.01,$9.22B,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/ipg
Nyse,IPL^D,Interstate Power and Light Company,27.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ipl^d
Nyse,INXN,InterXion Holding N.V.,37.96,$2.68B,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/inxn
Nyse,IL,"IntraLinks Holdings, Inc.",9.84,$564.11M,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/il
Nyse,SNOW,"Intrawest Resorts Holdings, Inc.",14.85,$590.04M,2014,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/snow
Nyse,IPI,"Intrepid Potash, Inc",1.4,$107.24M,2008,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/ipi
Nyse,XON,Intrexon Corporation,25.33,$3B,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/xon
Nyse,IVC,Invacare Corporation,12.25,$397.75M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ivc
Nyse,INVN,"InvenSense, Inc.",7.56,$708.29M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/invn
Nyse,VBF,Invesco Bond Fund,19.45,$221.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbf
Nyse,VCV,Invesco California Value Municipal Income Trust,13.96,$668.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcv
Nyse,VTA,Invesco Credit Opportunities Fund,11.67,$864.68M,2007,n/a,n/a,http://www.nasdaq.com/symbol/vta
Nyse,VLT,Invesco High Income Trust II,14.72,$119.5M,1989,n/a,n/a,http://www.nasdaq.com/symbol/vlt
Nyse,IVR,INVESCO MORTGAGE CAPITAL INC,15.93,$1.78B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ivr
Nyse,IVR^B,INVESCO MORTGAGE CAPITAL INC,25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivr^b
Nyse,IVR^A,Invesco Mortgage Capital Inc.,25.4699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivr^a
Nyse,OIA,Invesco Municipal Income Opportunities Trust,8.12,$385.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oia
Nyse,VMO,Invesco Municipal Opportunity Trust,14.65,$987.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmo
Nyse,VKQ,Invesco Municipal Trust,13.9,$768.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vkq
Nyse,VPV,Invesco Pennsylvania Value Municipal Income Trust,13.69,$326.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vpv
Nyse,IVZ,Invesco Plc,31.48,$12.9B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ivz
Nyse,IQI,Invesco Quality Municipal Income Trust,13.99,$739.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iqi
Nyse,VVR,Invesco Senior Income Trust,4.37,$786.76M,1998,n/a,n/a,http://www.nasdaq.com/symbol/vvr
Nyse,VTN,Invesco Trust  for Investment Grade New York Municipal,15.67,$304.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtn
Nyse,VGM,Invesco Trust for Investment Grade Municipals,14.05,$761.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgm
Nyse,IIM,Invesco Value Municipal Income Trust,16.95,$797.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iim
Nyse,ITG,"Investment Technology Group, Inc.",15.51,$510.39M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/itg
Nyse,IRET,Investors Real Estate Trust,6.61,$800.41M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iret
Nyse,IRET^,Investors Real Estate Trust,25.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iret^
Nyse,IRET^B,Investors Real Estate Trust,26.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iret^b
Nyse,NVTA,Invitae Corporation,8.51,$274.58M,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/nvta
Nyse,IO,Ion Geophysical Corporation,5.71,$67.3M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/io
Nyse,IRM,Iron Mountain Incorporated,38.79,$10.21B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irm
Nyse,IRS,IRSA Inversiones Y Representaciones S.A.,18.9,$1.09B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/irs
Nyse,ICL,Israel Chemicals Shs,4.29,$5.58B,2014,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/icl
Nyse,STAR          ,iStar Financial Inc.,10.82,$770.13M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/star
Nyse,STAR^D,iStar Financial Inc.,24.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^d
Nyse,STAR^E,iStar Financial Inc.,24.2933,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^e
Nyse,STAR^F,iStar Financial Inc.,24.282,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^f
Nyse,STAR^G,iStar Financial Inc.,24.112,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^g
Nyse,STAR^I,iStar Financial Inc.,24.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^i
Nyse,ITCB,Ita? CorpBanca,12.94,$4.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/itcb
Nyse,ITUB,Itau Unibanco Banco Holding SA,11.31,$67.07B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/itub
Nyse,ITC,ITC Holdings Corp.,45.83,$7.03B,2005,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/itc
Nyse,ESI,"ITT Educational Services, Inc.",0.358,$8.59M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/esi
Nyse,ITT,ITT Inc.,36.75,$3.29B,2011,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/itt
Nyse,IVH,Ivy High Income Opportunities Fund,14.55,$241.05M,2013,n/a,n/a,http://www.nasdaq.com/symbol/ivh
Nyse,JPM,J P Morgan Chase & Co,67.49,$243.77B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/jpm
Nyse,JPM.WS,J P Morgan Chase & Co,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm.ws
Nyse,JPM^A,J P Morgan Chase & Co,26.57,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/jpm^a
Nyse,JPM^B,J P Morgan Chase & Co,28.3799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^b
Nyse,JPM^D,J P Morgan Chase & Co,26.2599,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^d
Nyse,JPM^E,J P Morgan Chase & Co,27.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^e
Nyse,JPM^F,J P Morgan Chase & Co,27.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^f
Nyse,JPM^G,J P Morgan Chase & Co,27.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^g
Nyse,JPM^H,J P Morgan Chase & Co,27.67,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/jpm^h
Nyse,JAX,"J. Alexander&#39;s Holdings, Inc.",10.02,$147.3M,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jax
Nyse,JCP,"J.C. Penney Company, Inc. Holding Company",9.49,$2.92B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/jcp
Nyse,SJM,J.M. Smucker Company (The),141.47,$16.47B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/sjm
Nyse,JBL,"Jabil Circuit, Inc.",21.42,$4.09B,1993,Technology,Electrical Products,http://www.nasdaq.com/symbol/jbl
Nyse,JEC,Jacobs Engineering Group Inc.,52.25,$6.34B,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/jec
Nyse,JHX,James Hardie Industries plc.,16.35,$7.29B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/jhx
Nyse,JNS,"Janus Capital Group, Inc",14.75,$2.71B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/jns
Nyse,JOF,Japan Smaller Capitalization Fund Inc,10.13,$287.02M,1990,n/a,n/a,http://www.nasdaq.com/symbol/jof
Nyse,JCAP,"Jernigan Capital, Inc.",16.4,$97.81M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/jcap
Nyse,JKS,JinkoSolar Holding Company Limited,18.44,$580.71M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/jks
Nyse,JMP,JMP Group LLC,5.6,$118.75M,2007,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jmp
Nyse,JMPB,JMP Group LLC,25.6136,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jmpb
Nyse,JMPC,JMP Group LLC,25.4296,n/a,2014,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jmpc
Nyse,JBT,John Bean Technologies Corporation,70.87,$2.07B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/jbt
Nyse,BTO,John Hancock Financial Opportunities Fund,28.3,$526.27M,1994,n/a,n/a,http://www.nasdaq.com/symbol/bto
Nyse,HEQ,John Hancock Hedged Equity & Income Fund,16.25,$198.49M,2011,n/a,n/a,http://www.nasdaq.com/symbol/heq
Nyse,JHS,John Hancock Income Securities Trust,14.84,$172.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jhs
Nyse,JHI,John Hancock Investors Trust,17.36,$151.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jhi
Nyse,HPF,John Hancock Pfd Income Fund II,22.9,$486.6M,2002,n/a,n/a,http://www.nasdaq.com/symbol/hpf
Nyse,HPI,John Hancock Preferred Income Fund,22.67,$589.04M,2002,n/a,n/a,http://www.nasdaq.com/symbol/hpi
Nyse,HPS,John Hancock Preferred Income Fund III,20.1,$634.43M,2003,n/a,n/a,http://www.nasdaq.com/symbol/hps
Nyse,PDT,John Hancock Premium Dividend Fund,17.27,$833.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pdt
Nyse,HTD,John Hancock Tax Advantaged Dividend Income Fund,24.92,$881.91M,2004,n/a,n/a,http://www.nasdaq.com/symbol/htd
Nyse,HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,11.0401,$117.66M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hty
Nyse,JW.A,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jw.a
Nyse,JW.B,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jw.b
Nyse,JNJ,Johnson & Johnson,119.32,$326.44B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnj
Nyse,JCI,"Johnson Controls, Inc.",45.45,$28.99B,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/jci
Nyse,JONE,"Jones Energy, Inc.",2.89,$181.18M,2013,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/jone
Nyse,JLL,Jones Lang LaSalle Incorporated,119.49,$5.4B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/jll
Nyse,JOY,Joy Global Inc.,27.26,$2.68B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/joy
Nyse,JPEP,JP Energy Partners LP,7.72,$282.97M,2014,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/jpep
Nyse,JFC,"JPMorgan China Region Fund, Inc.",17.18,$110.77M,1992,n/a,n/a,http://www.nasdaq.com/symbol/jfc
Nyse,JMEI,Jumei International Holding Limited,5.33,$781.56M,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jmei
Nyse,JNPR,"Juniper Networks, Inc.",23.41,$8.97B,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/jnpr
Nyse,JP,Jupai Holdings Limited,7.91,$236.76M,2015,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/jp
Nyse,JE,"Just Energy Group, Inc.",5.55,$820.15M,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/je
Nyse,LRN,K12 Inc,12.45,$493.91M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lrn
Nyse,KAI,Kadant Inc,54.68,$595.86M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kai
Nyse,KDMN,"Kadmon Holdings, Inc.",9.47,$424.92M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kdmn
Nyse,KAMN,Kaman Corporation,45.59,$1.24B,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/kamn
Nyse,KSU,Kansas City Southern,95.77,$10.34B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/ksu
Nyse,KSU^,Kansas City Southern,27.42,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/ksu^
Nyse,KS,KapStone Paper and Packaging Corporation,18.2,$1.76B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ks
Nyse,KAR,"KAR Auction Services, Inc",42.75,$5.9B,2009,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/kar
Nyse,KATE,Kate Spade & Company,19.12,$2.45B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kate
Nyse,KED,Kayne Anderson Energy Development Company,18.68,$199.62M,2006,n/a,n/a,http://www.nasdaq.com/symbol/ked
Nyse,KYE,"Kayne Anderson Energy Total Return Fund, Inc.",11.16,$407.99M,2005,n/a,n/a,http://www.nasdaq.com/symbol/kye
Nyse,KMF,"Kayne Anderson Midstream Energy Fund, Inc",14.59,$321.48M,2010,n/a,n/a,http://www.nasdaq.com/symbol/kmf
Nyse,KYN,Kayne Anderson MLP Investment Company,19.83,$2.25B,2004,n/a,n/a,http://www.nasdaq.com/symbol/kyn
Nyse,KYN^F,Kayne Anderson MLP Investment Company,25.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kyn^f
Nyse,KYN^G.CL,Kayne Anderson MLP Investment Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kyn^g.cl
Nyse,KB,KB Financial Group Inc,35.32,$13.32B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/kb
Nyse,KBH,KB Home,15.36,$1.29B,1986,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/kbh
Nyse,KBR,"KBR, Inc.",14.62,$2.08B,2006,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/kbr
Nyse,KAP,"KCAP Financial, Inc.",25.4999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kap
Nyse,KCG,"KCG Holdings, Inc.",14.58,$1.26B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/kcg
Nyse,K,Kellogg Company,82.42,$28.87B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/k
Nyse,KEM,Kemet Corporation,3.44,$159.06M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/kem
Nyse,KMPA,Kemper Corporation,27.18,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kmpa
Nyse,KMPR,Kemper Corporation,37.61,$1.92B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kmpr
Nyse,KMT,Kennametal Inc.,28.36,$2.26B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kmt
Nyse,KW,Kennedy-Wilson Holdings Inc.,22.61,$2.54B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/kw
Nyse,KWN,Kennedy-Wilson Holdings Inc.,26.0775,n/a,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/kwn
Nyse,KEN,Kenon Holdings Ltd.,10.15,$544.99M,2015,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/ken
Nyse,KEY,KeyCorp,12.55,$13.58B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/key
Nyse,KEY^G,KeyCorp,136.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/key^g
Nyse,KEY^H,KeyCorp,26.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/key^h
Nyse,KEYS,Keysight Technologies Inc.,30.44,$5.18B,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/keys
Nyse,KRC,Kilroy Realty Corporation,72.4,$6.68B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/krc
Nyse,KRC^G,Kilroy Realty Corporation,25.9956,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/krc^g
Nyse,KRC^H,Kilroy Realty Corporation,26.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/krc^h
Nyse,KMB,Kimberly-Clark Corporation,128.82,$46.33B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/kmb
Nyse,KIM,Kimco Realty Corporation,30.16,$12.67B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/kim
Nyse,KIM^I,Kimco Realty Corporation,26.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kim^i
Nyse,KIM^J,Kimco Realty Corporation,25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kim^j
Nyse,KIM^K,Kimco Realty Corporation,26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kim^k
Nyse,KMI,"Kinder Morgan, Inc.",21.92,$48.93B,2011,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/kmi
Nyse,KMI.WS,"Kinder Morgan, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmi.ws
Nyse,KMI^A,"Kinder Morgan, Inc.",50,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmi^a
Nyse,KND,"Kindred Healthcare, Inc.",10.74,$915.62M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/knd
Nyse,KFS,"Kingsway Financial Services, Inc.",5.77,$125.76M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kfs
Nyse,KGC,Kinross Gold Corporation,4.41,$5.49B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/kgc
Nyse,KEX,Kirby Corporation,53.31,$2.87B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/kex
Nyse,KRG,Kite Realty Group Trust,28.96,$2.41B,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/krg
Nyse,KKR,KKR & Co. L.P.,14.8,$6.58B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/kkr
Nyse,KKR^A,KKR & Co. L.P.,26.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kkr^a
Nyse,KKR^B,KKR & Co. L.P.,26.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kkr^b
Nyse,KFH,KKR Financial Holdings LLC,25.52,n/a,2011,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kfh
Nyse,KFI,KKR Financial Holdings LLC,26.35,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kfi
Nyse,KFN^,KKR Financial Holdings LLC,26.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kfn^
Nyse,KIO,KKR Income Opportunities Fund,16,$244.08M,2013,n/a,n/a,http://www.nasdaq.com/symbol/kio
Nyse,KMG,"KMG Chemicals, Inc.",28.53,$334.82M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kmg
Nyse,KNX,"Knight Transportation, Inc.",28.26,$2.26B,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/knx
